topic_num,topic_label,proportion,doc_id,filename,Title,Author,Article_Type,volume,year,month,corpus,publication,proportion_pct
7,Topic 7: Relief Society Conference Reports ,0.9772401820854092,4021,WE_Vol35_1906_Issue2_014_VISITS_OF_MISSIONARIES.txt,VISITS OF MISSIONARIES.,Unknown,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,97.72
7,Topic 7: Relief Society Conference Reports ,0.9768779262254738,2234,WE_Vol38_1909_Issue6_023_LIBERTY_STAKE.txt,LIBERTY STAKE.,Unknown,Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,97.69
7,Topic 7: Relief Society Conference Reports ,0.97676564434197,3693,WE_Vol37_1908_Issue6_017_RELIEF_SOEIETY_CONFERENCE.txt,RELIEF SOEIETY CONFERENCE.,"BATHSHEBA W. SMITH,",Board/Meeting,Vol37,1908,WE,Womans_Exponent,Woman's Exponent,97.68
7,Topic 7: Relief Society Conference Reports ,0.9766159588237051,541,WE_Vol33_1904_Issue9_015_GENERAL_CONFERENCE_RELIEF_SOCIETY.txt,General Conference Relief Society,"ANNIE TAYLOR HYDE,",Relief Society Report,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,97.66
7,Topic 7: Relief Society Conference Reports ,0.9753964321526924,231,WE_Vol32_1903_Issue2_051_BANNOCK_STAKE_2.txt,BANNOCK STAKE.,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,97.54
7,Topic 7: Relief Society Conference Reports ,0.9744729285113479,3048,WE_Vol37_1908_Issue5_019_ONEIDA_STAKE.txt,ONEIDA STAKE.,WOMAN’S EXPONENT,Article,Vol37,1908,WE,Womans_Exponent,Woman's Exponent,97.45
7,Topic 7: Relief Society Conference Reports ,0.9739617362994812,3049,WE_Vol35_1906_Issue3_023_ONEIDA_STAKE.txt,ONEIDA STAKE.,WOMAN’S EXPONENT,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,97.4
7,Topic 7: Relief Society Conference Reports ,0.9727990496340095,3445,WE_Vol33_1904_Issue9_021_RELIEF_SOCIETY_REPORTS.txt,RELIEF SOCIETY REPORTS.,Unknown,Relief Society Report,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,97.28
7,Topic 7: Relief Society Conference Reports ,0.9727345702470073,3579,WE_Vol41_1912_Issue11_013_SAN_LUIS_STAKE.txt,SAN LUIS STAKE.,Unknown,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,97.27
8,Topic 8: World News and Women's Rights Reports,0.9908134218167934,4065,November_Vol6_10a_Current_Topics_On_the_Watch_Tower.txt,Topics On the Watch Tower,,Current Topics,Vol6,1919,November,Relief_Society_Magazine,Relief Society Magazine,99.08
8,Topic 8: World News and Women's Rights Reports,0.9870121951116799,831,December_Vol4_13_Current_Topics_Current_Topics_James_H._Anderson.txt,Topics Current Topics James H. Anderson,James H. Anderson,Current Topics,Vol4,1917,December,Relief_Society_Magazine,Relief Society Magazine,98.7
8,Topic 8: World News and Women's Rights Reports,0.9835407149107944,1959,September_Vol9_13_Article_The_International_Council_of_Women_to_Meet_in_U._S.txt,The International Council of Women to Meet in U. S.,U. S.,Article,Vol9,1922,September,Relief_Society_Magazine,Relief Society Magazine,98.35
8,Topic 8: World News and Women's Rights Reports,0.9832868635841946,4057,July_Vol6_12_On_the_Watch_Tower_James_H._Anderson.txt,the Watch Tower James H. Anderson,,Article,Vol6,1919,July,Relief_Society_Magazine,Relief Society Magazine,98.33
8,Topic 8: World News and Women's Rights Reports,0.981851045593585,4064,May_Vol6_12c_Current_Topics_On_the_Watch_Tower.txt,Topics On the Watch Tower,,Current Topics,Vol6,1919,May,Relief_Society_Magazine,Relief Society Magazine,98.19
8,Topic 8: World News and Women's Rights Reports,0.9814945635288312,4061,October_Vol6_04g_Current_Topics_On_the_Watch_Tower.txt,Topics On the Watch Tower,,Current Topics,Vol6,1919,October,Relief_Society_Magazine,Relief Society Magazine,98.15
8,Topic 8: World News and Women's Rights Reports,0.9763075852024381,817,December_Vol5_11c_Current_Topics_Current_Topics.txt,Topics Current Topics,James H. Anderson,Current Topics,Vol5,1918,December,Relief_Society_Magazine,Relief Society Magazine,97.63
8,Topic 8: World News and Women's Rights Reports,0.974037586799125,1961,WE_Vol32_1903_Issue12_019_INTERNATIONAL_QUINQUENNIAL.txt,International Quinquennial,MAY WRIGHT SEWALL,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,97.4
8,Topic 8: World News and Women's Rights Reports,0.9717909225661943,840,June_Vol4_11_Current_Topics_Current_Topics_James_H._Anderson.txt,Topics Current Topics James H. Anderson,James H. Anderson,Current Topics,Vol4,1917,June,Relief_Society_Magazine,Relief Society Magazine,97.18
8,Topic 8: World News and Women's Rights Reports,0.9717050869167383,814,November_Vol5_09_Current_Topics_Current_Topics_James_H._Anderson.txt,Topics Current Topics James H. Anderson,James H. Anderson,Current Topics,Vol5,1918,November,Relief_Society_Magazine,Relief Society Magazine,97.17
8,Topic 8: World News and Women's Rights Reports,0.9703017007762212,2382,February_Vol4_13_Article_Memories_Marie_Jensen.txt,Memories Marie Jensen,,Article,Vol4,1917,February,Relief_Society_Magazine,Relief Society Magazine,97.03
8,Topic 8: World News and Women's Rights Reports,0.9694823689595741,842,February_Vol4_18_Current_Topics_Current_Topics_James_H_Anderson.txt,Topics Current Topics James H Anderson,James H. Anderson,Current Topics,Vol4,1917,February,Relief_Society_Magazine,Relief Society Magazine,96.95
8,Topic 8: World News and Women's Rights Reports,0.9675278699402122,4069,October_Vol6_18_On_the_Watch_Tower.txt,the Watch Tower,,Article,Vol6,1919,October,Relief_Society_Magazine,Relief Society Magazine,96.75
8,Topic 8: World News and Women's Rights Reports,0.9671957625650606,813,September_Vol4_09_Current_Topics_Current_Topics_James_H._Anderson.txt,Topics Current Topics James H. Anderson,James H. Anderson,Current Topics,Vol4,1917,September,Relief_Society_Magazine,Relief Society Magazine,96.72
8,Topic 8: World News and Women's Rights Reports,0.9654333497946285,1958,WE_Vol38_1909_Issue3_015_INTERNATIONAL_COUNCIL_OF_WOMEN.txt,INTERNATIONAL COUNCIL OF WOMEN.,"MARIA M. OGILVIE GORDON,",Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,96.54
8,Topic 8: World News and Women's Rights Reports,0.9599572695952956,852,June_Vol3_16_Current_Topics_Current_Topics_James_H._Anderson.txt,Topics Current Topics James H. Anderson,James H. Anderson,Current Topics,Vol3,1916,June,Relief_Society_Magazine,Relief Society Magazine,96
8,Topic 8: World News and Women's Rights Reports,0.9590880650501219,3253,July_Vol9_10_Article_The_General_Procession_James_H._Anderson.txt,The General Procession James H. Anderson,James H. Anderson,Article,Vol9,1922,July,Relief_Society_Magazine,Relief Society Magazine,95.91
8,Topic 8: World News and Women's Rights Reports,0.9580399738919878,2897,WE_Vol36_1907_Issue8_004_NOTES_AND_NEWS.txt,NOTES AND NEWS.,WOMAN’S EXPONENT,Article,Vol36,1907,WE,Womans_Exponent,Woman's Exponent,95.8
8,Topic 8: World News and Women's Rights Reports,0.9577395429241313,4174,October_Vol8_14_Article_World_Happenings_James_H._Anderson.txt,World Happenings James H. Anderson,James H. Anderson,Article,Vol8,1921,October,Relief_Society_Magazine,Relief Society Magazine,95.77
8,Topic 8: World News and Women's Rights Reports,0.9574038453455046,3172,WE_Vol41_1912_Issue3_015_PLAN_MEMBERSHIP_CAMPAIGN.txt,PLAN MEMBERSHIP CAMPAIGN.,Unknown,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,95.74
8,Topic 8: World News and Women's Rights Reports,0.9565251572159641,18,March_Vol4_11_Article_Admiral_George_Dewey_and_Homer_Davenport_Alice_Louise_Reynol.txt,Admiral George Dewey and Homer Davenport Alice Louise Reynol,Alice Louise Reynolds,Article,Vol4,1917,March,Relief_Society_Magazine,Relief Society Magazine,95.65
8,Topic 8: World News and Women's Rights Reports,0.9563236140166776,1962,WE_Vol32_1903_Issue11_021_INTERNATIONAL_QUINQUENNIAL.txt,International Quinquennial,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,95.63
8,Topic 8: World News and Women's Rights Reports,0.9559787342710414,1244,WE_Vol35_1906_Issue5_018_FEDERAL_SUFFRAGE_BILL_H_R_5360.txt,FEDERAL SUFFRAGE BILL H. R. 5360.,the Constitution in the people of the,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,95.6
8,Topic 8: World News and Women's Rights Reports,0.9549780024098765,4066,January_Vol6_18_On_the_Watch_Tower.txt,the Watch Tower,James H. Anderson,Article,Vol6,1919,January,Relief_Society_Magazine,Relief Society Magazine,95.5
8,Topic 8: World News and Women's Rights Reports,0.9532251612219566,834,September_Vol5_12_Current_Topics_Current_Topics_James_H._Anderson.txt,Topics Current Topics James H. Anderson,James H. Anderson,Current Topics,Vol5,1918,September,Relief_Society_Magazine,Relief Society Magazine,95.32
9,Topic 9: Serialized Fiction & Stories,0.9943187260578956,2652,February_Vol5_06a_Article_Mothers_Valentine_a_a_a.txt,Mothers Valentine,Amy M. Rice,Article,Vol5,1918,February,Relief_Society_Magazine,Relief Society Magazine,99.43
9,Topic 9: Serialized Fiction & Stories,0.9904496051681249,508,December_Vol10_05_Article_And_Then_Came_Santa_Ruth_Moench_Bell.txt,And Then Came Santa Ruth Moench Bell,Ruth Moench Bell,Article,Vol10,1923,December,Relief_Society_Magazine,Relief Society Magazine,99.04
9,Topic 9: Serialized Fiction & Stories,0.9869663543080056,3593,April_Vol3_06_Article_Mary_Ann's_Family_E._C._C.txt,Mary Ann's Family E. C. C.,E. C. C.,Article,Vol3,1916,April,Relief_Society_Magazine,Relief Society Magazine,98.7
9,Topic 9: Serialized Fiction & Stories,0.9787840885221495,4105,September_Vol6_05a_Article_His_Wifes_Mother-in-Law.txt,His Wifes Mother-in-Law,,Article,Vol6,1919,September,Relief_Society_Magazine,Relief Society Magazine,97.88
9,Topic 9: Serialized Fiction & Stories,0.9749574686498783,3948,October_Vol9_14_Article_A_Twisted_Holiday_Lila_Little_Hicken.txt,A Twisted Holiday Lila Little Hicken,,Article,Vol9,1922,October,Relief_Society_Magazine,Relief Society Magazine,97.5
9,Topic 9: Serialized Fiction & Stories,0.9748628651586955,4113,April_Vol4_04_Article_Winning_the_Man's_Mother_Ida_Stewart_Peay.txt,Winning the Man's Mother Ida Stewart Peay,,Article,Vol4,1917,April,Relief_Society_Magazine,Relief Society Magazine,97.49
9,Topic 9: Serialized Fiction & Stories,0.970750148103403,788,"May_Vol4_02_Mothers_in_Israel_Council_Bluffs_Ferry,_1853_Frontispiece_Mothers_in_Israel.txt","in Israel Council Bluffs Ferry, 1853 Frontispiece Mothers in Israel",,Article,Vol4,1917,May,Relief_Society_Magazine,Relief Society Magazine,97.08
9,Topic 9: Serialized Fiction & Stories,0.9660457783077372,373,January_Vol9_05_Article_Bubbles_and_Troubles_Ruth_Moench_Bell.txt,Bubbles and Troubles Ruth Moench Bell,Ruth Moench Bell,Article,Vol9,1922,January,Relief_Society_Magazine,Relief Society Magazine,96.6
9,Topic 9: Serialized Fiction & Stories,0.9650304577735781,3314,June_Vol6_02a_Article_Rambling_Reminiscences_of_Margaret_Gay_Judd_Clawson.txt,Rambling Reminiscences of Margaret Gay Judd Clawson,,Article,Vol6,1919,June,Relief_Society_Magazine,Relief Society Magazine,96.5
9,Topic 9: Serialized Fiction & Stories,0.9580998006653738,372,February_Vol9_10_Article_Bubbles_and_Troubles_Ruth_Moench_Bell.txt,Bubbles and Troubles Ruth Moench Bell,Ruth Moench Bell,Article,Vol9,1922,February,Relief_Society_Magazine,Relief Society Magazine,95.81
9,Topic 9: Serialized Fiction & Stories,0.9567995595441279,4106,November_Vol2_04_Article_His_Wife's_Talents_Elsie_Chamberlain_Carroll.txt,His Wife's Talents Elsie Chamberlain Carroll,Elsie Chamberlain Carroll,Article,Vol2,1915,November,Relief_Society_Magazine,Relief Society Magazine,95.68
9,Topic 9: Serialized Fiction & Stories,0.9537090139586263,4192,April_Vol8_08_Article_Out_of_the_World_G._Milton_Babcock.txt,Out of the World G. Milton Babcock,G. Milton Babcock,Article,Vol8,1921,April,Relief_Society_Magazine,Relief Society Magazine,95.37
9,Topic 9: Serialized Fiction & Stories,0.9527734643900511,3844,November_Vol3_05_Article_Their_Thanksgiving_Ida_S._Peay.txt,Their Thanksgiving Ida S. Peay,,Article,Vol3,1916,November,Relief_Society_Magazine,Relief Society Magazine,95.28
9,Topic 9: Serialized Fiction & Stories,0.9485820339286964,2595,September_Vol5_07_Article_When_Mother_attended_Sunday_School_Clara_S._Fagergren.txt,When Mother attended Sunday School Clara S. Fagergren,School Clara S. Fagergren,Article,Vol5,1918,September,Relief_Society_Magazine,Relief Society Magazine,94.86
9,Topic 9: Serialized Fiction & Stories,0.947234255297413,80,July_Vol9_11_Article_Ann_and_Her_Husband.txt,Ann and Her Husband,,Article,Vol9,1922,July,Relief_Society_Magazine,Relief Society Magazine,94.72
9,Topic 9: Serialized Fiction & Stories,0.9464947281962092,1126,November_Vol6_05a_Article_Emancipation_of_Margaret_Bryce.txt,Emancipation of Margaret Bryce,,Article,Vol6,1919,November,Relief_Society_Magazine,Relief Society Magazine,94.65
9,Topic 9: Serialized Fiction & Stories,0.9461731487591155,3658,WE_Vol39_1910_Issue8_023_SKETCH_OF_JULIA_P_LINDSAY.txt,Sketch of Julia P. Lindsay,WOMAN’S EXPONENT,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,94.62
9,Topic 9: Serialized Fiction & Stories,0.9443181345644073,4198,May_Vol8_03_Article_Wrapped_in_Wool_Agnes_Lovendahl.txt,Wrapped in Wool Agnes Lovendahl,,Article,Vol8,1921,May,Relief_Society_Magazine,Relief Society Magazine,94.43
9,Topic 9: Serialized Fiction & Stories,0.9405576138139672,2615,July_Vol4_05_Mothers_in_Israel_Mothers_in_Israel_Mary_A._S._Winters.txt,in Israel Mothers in Israel Mary A. S. Winters,Mary A. S. Winters,Article,Vol4,1917,July,Relief_Society_Magazine,Relief Society Magazine,94.06
9,Topic 9: Serialized Fiction & Stories,0.9379369422352872,3572,November_Vol10_08_Article_Ruth's_Thanksgiving_Elsie_Talmage_Brandley.txt,Ruth's Thanksgiving Elsie Talmage Brandley,Elsie Talmage Brandley,Article,Vol10,1923,November,Relief_Society_Magazine,Relief Society Magazine,93.79
9,Topic 9: Serialized Fiction & Stories,0.934149558168834,4194,January_Vol8_05_Article_Out_of_the_World_Susie_E.txt,Out of the World Susie E.,Susie E.,Article,Vol8,1921,January,Relief_Society_Magazine,Relief Society Magazine,93.41
9,Topic 9: Serialized Fiction & Stories,0.9307329546999338,3169,May_Vol3_03_Plain_Gossip_Plain_Gossip_Mrs._Grundy.txt,Gossip Plain Gossip Mrs. Grundy,,Article,Vol3,1916,May,Relief_Society_Magazine,Relief Society Magazine,93.07
9,Topic 9: Serialized Fiction & Stories,0.9306285386276762,1460,November_Vol7_03_Article_The_Better_Hubby_Contest_Ruth_Moench_Bell.txt,The Better Hubby Contest Ruth Moench Bell,Ruth Moench Bell,Article,Vol7,1920,November,Relief_Society_Magazine,Relief Society Magazine,93.06
9,Topic 9: Serialized Fiction & Stories,0.9303164986164406,275,December_Vol6_05a_Article_Beyond_Arsareth.txt,Beyond Arsareth,,Article,Vol6,1919,December,Relief_Society_Magazine,Relief Society Magazine,93.03
9,Topic 9: Serialized Fiction & Stories,0.9303164986164406,276,December_Vol6_01b_Article_Beyond_Arsareth.txt,Beyond Arsareth,,Article,Vol6,1919,December,Relief_Society_Magazine,Relief Society Magazine,93.03
10,Topic 10: Poetry,0.9904508418120704,295,WE_Vol41_1912_Issue13_015_BINGEN_ON_THE_RHINE.txt,BINGEN ON THE RHINE.,Unknown,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,99.05
10,Topic 10: Poetry,0.9892336217941572,3312,WE_Vol36_1907_Issue1_006_THE_RAINBOW.txt,THE RAINBOW.,Unknown,Article,Vol36,1907,WE,Womans_Exponent,Woman's Exponent,98.92
10,Topic 10: Poetry,0.9868320549046781,2252,WE_Vol32_1903_Issue10_002_WHEN_THE_LILAC_COMES.txt,WHEN THE LILAC COMES.,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,98.68
10,Topic 10: Poetry,0.9846772851018044,3793,WE_Vol39_1910_Issue8_007_THE_TANGLED_PAST.txt,THE TANGLED PAST.,Unknown,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,98.47
10,Topic 10: Poetry,0.9843304702998794,1231,WE_Vol34_1905_Issue7_007_NO_FAREWELL.txt,NO FAREWELL.,LYDIA D. ALDRR,Article,Vol34,1905,WE,Womans_Exponent,Woman's Exponent,98.43
10,Topic 10: Poetry,0.9835147012081142,3746,WE_Vol32_1903_Issue12_003_A_STORM_ON_THE_ATLANTIC_OCEAN.txt,A STORM ON THE ATLANTIC OCEAN.,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,98.35
10,Topic 10: Poetry,0.9832990231332227,4033,WE_Vol35_1906_Issue8_002_VOICES_OF_THE_WIND.txt,VOICES OF THE WIND.,Unknown,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,98.33
10,Topic 10: Poetry,0.9832671581602653,3561,WE_Vol35_1906_Issue1_002_A_RONDEAU.txt,A RONDEAU.,E. B. W,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,98.33
10,Topic 10: Poetry,0.9829512329677554,366,WE_Vol35_1906_Issue9_002_BRING_FLOWERS.txt,BRING FLOWERS,Unknown,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,98.3
10,Topic 10: Poetry,0.9828748324482407,1444,WE_Vol34_1905_Issue10_002_GLADYS.txt,GLADYS.,"LYDIA D. ALDER,",Article,Vol34,1905,WE,Womans_Exponent,Woman's Exponent,98.29
10,Topic 10: Poetry,0.9828435613779596,3244,September_Vol3_05_Prince_of_Ur_A_Prince_of_Ur_Homespun.txt,A Prince of Ur Homespun,,Article,Vol3,1916,September,Relief_Society_Magazine,Relief Society Magazine,98.28
10,Topic 10: Poetry,0.9827425837813567,884,WE_Vol41_1912_Issue7_006_TO_A_DEAR_YOUNG_GIRL_EMMIE.txt,"TO A DEAR YOUNG GIRL, EMMIE.",AUGUSTA JOYCE CROCHERON,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,98.27
10,Topic 10: Poetry,0.9817065995685714,944,WE_Vol34_1905_Issue2_008_THE_DREAMER.txt,THE DREAMER.,GRACE INGLES FROST,Article,Vol34,1905,WE,Womans_Exponent,Woman's Exponent,98.17
10,Topic 10: Poetry,0.9816119167793255,2327,WE_Vol41_1912_Issue7_002_THE_LOVERS_AND_THE_BOBOLINK.txt,The Lovers and the Bobolink,AUGUSTA JOYCE CROCHERON,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,98.16
10,Topic 10: Poetry,0.9812050057307768,2106,WE_Vol33_1904_Issue2_003_THE_LEGEND_OF_THE_PURPLE_IRIS.txt,THE LEGEND OF THE PURPLE IRIS.,Unknown,Article,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,98.12
10,Topic 10: Poetry,0.9808715392001635,1436,June_Vol2_13_Poem_Mother-Love_Maud_Baggarley.txt,Mother-Love,Maud Baggarley,Poem,Vol2,1915,June,Relief_Society_Magazine,Relief Society Magazine,98.09
10,Topic 10: Poetry,0.9806831660464722,3332,September_Vol4_03_Poetry_Reclaimed._A_Poem_Coral_J._Black.txt,Reclaimed. A Poem Coral J. Black,,Poem,Vol4,1917,September,Relief_Society_Magazine,Relief Society Magazine,98.07
10,Topic 10: Poetry,0.98058339057453,257,"March_Vol10_02_Article_Myron_E._Crandall,_Jr.txt","Myron E. Crandall, Jr.",,Article,Vol10,1923,March,Relief_Society_Magazine,Relief Society Magazine,98.06
10,Topic 10: Poetry,0.9804900215536582,3614,WE_Vol32_1903_Issue5_002_I_HAVE_SEEN_ALL_THE_WAY.txt,I HAVE SEEN ALL THE WAY.,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,98.05
10,Topic 10: Poetry,0.9802528642751942,3735,June_Vol4_01_Article_The_Star-Spangled_Banner.txt,The Star-Spangled Banner,,Article,Vol4,1917,June,Relief_Society_Magazine,Relief Society Magazine,98.03
10,Topic 10: Poetry,0.9801942506108101,450,WE_Vol40_1911_Issue5_002_A_CHRISTMAS_QUEST.txt,A CHRISTMAS QUEST.,Unknown,Article,Vol40,1911,WE,Womans_Exponent,Woman's Exponent,98.02
10,Topic 10: Poetry,0.9793685042024782,68,WE_Vol38_1909_Issue2_006_THE_CITY_OF_THE_SAINTS.txt,THE CITY OF THE SAINTS.,Unknown,Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,97.94
10,Topic 10: Poetry,0.9786178424493768,262,May_Vol8_10_Poem_Belated_Joys_Alveretta_Engar.txt,Belated Joys Alveretta Engar,,Article,Vol8,1921,May,Relief_Society_Magazine,Relief Society Magazine,97.86
10,Topic 10: Poetry,0.9783055376707182,4084,WE_Vol35_1906_Issue3_002_WEARINESS.txt,WEARINESS.,MAUD BAGGARLEY,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,97.83
10,Topic 10: Poetry,0.9770148914469561,3649,December_Vol3_01_Article_Similitude_Lulu_Greene_Richards.txt,Similitude Lulu Greene Richards,,Article,Vol3,1916,December,Relief_Society_Magazine,Relief Society Magazine,97.7
